election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_노동당,party_신자유민주연합,party_우리공화당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_노동당,ratio_신자유민주연합,ratio_우리공화당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
20대대통령선거,전라북도,무주군,20220309,1,21244,17429,17268,161,13292,3429,14,7.0,3,5,13,43,462,무주군,대한민국,0.7697475098447997,0.1985753995830438,0.0008107482047718323,0.00040537410238591616,0.00017373175816539263,0.0002895529302756544,0.0007528376187167014,0.0024901552003706276,0.026754690757470466,2022,35530,무주군,22296,11104,11192,1082,1565,1373,1565,2596,3767,4624,3090,2431,323,1735,12610,7951,0.0615805525654825,0.0701919626838894,0.1164334409759598,0.1689540724793685,0.2073914603516325,0.2621097954790097,0.356611051309652,0.5655722999641192,0.501973448152135,2022
20대대통령선거,전라북도,부안군,20220309,1,45702,36856,36524,332,31037,4577,14,14.0,9,17,21,113,722,부안군,대한민국,0.8497700142372139,0.1253148614609572,0.00038330960464352207,0.00038330960464352207,0.0002464133172708356,0.00046544737706713394,0.000574964406965283,0.003093856094622714,0.019767823896615924,2022,35580,부안군,47372,23649,23723,2450,3117,3341,3652,5404,7823,9432,7124,4742,592,3686,26802,16884,0.0705268935236004,0.077091953052436,0.1140758253820822,0.1651397449970446,0.1991049565143967,0.262982352444482,0.3564130710124124,0.5657772523853754,0.5007810520982859,2022
20대대통령선거,전라북도,순창군,20220309,1,23847,19879,19687,192,16980,2214,12,14.0,4,7,20,62,374,순창군,대한민국,0.8624980951897191,0.11245999898410118,0.0006095392898867272,0.0007111291715345151,0.00020317976329557575,0.00035556458576725756,0.001015898816477879,0.0031492863310814243,0.018997307868136335,2022,35560,순창군,25279,12324,12955,1325,1914,1607,1750,2858,4095,4931,3636,2918,401,2084,14016,9179,0.0635705526326199,0.0692274219708058,0.113058269710036,0.1619921674116856,0.1950630958503105,0.2751295541754025,0.3631077178685866,0.5544523121958939,0.5124807152181653,2022
20대대통령선거,전라북도,완주군,20220309,1,78117,63481,63009,472,52862,8450,24,24.0,9,18,16,79,1527,완주군,대한민국,0.8389595137202622,0.1341078258661461,0.00038089796695710135,0.00038089796695710135,0.00014283673760891302,0.00028567347521782604,0.0002539319779714009,0.001253789141233792,0.024234633147645575,2022,35510,완주군,94771,48623,46148,6848,8929,11867,9914,13247,14754,14592,8811,5757,922,10141,62629,22001,0.1252176298656762,0.1046100600394635,0.1397790463327389,0.1556805351848139,0.1539711515125935,0.1634466239672473,0.2321490751390193,0.660845617330196,0.4869422080594274,2022
20대대통령선거,전라북도,익산시,20220309,1,239340,189310,187782,1528,154719,28100,78,45.0,32,46,47,153,4562,익산시,대한민국,0.8239288110681535,0.14964160569170634,0.00041537527558551936,0.00023963958206856887,0.0001704103694709823,0.00024496490611453705,0.00025029023016050526,0.0008147745790331341,0.024294128297706916,2022,35030,익산시,277030,138823,138207,18462,26781,38499,27624,38485,46985,42540,24339,13714,2114,28187,190067,58776,0.1389705086091759,0.0997148323286286,0.138919972566148,0.1696025701187597,0.1535573764574233,0.144991517164206,0.2121647475002707,0.68608814929791,0.4988882070533877,2022
20대대통령선거,전라북도,임실군,20220309,1,24186,20057,19880,177,16930,2417,16,9.0,6,4,20,89,389,임실군,대한민국,0.8516096579476862,0.121579476861167,0.0008048289738430583,0.00045271629778672034,0.0003018108651911469,0.00020120724346076458,0.001006036217303823,0.004476861167002012,0.019567404426559357,2022,35550,임실군,24922,12577,12345,1336,1459,1924,1794,2372,3925,5025,3809,2985,415,1937,13494,9491,0.0772008667041168,0.0719845919268116,0.0951769520905224,0.1574913730840221,0.201629082738143,0.2892624989968702,0.3808281839338737,0.541449321884279,0.4953454778910199,2022
20대대통령선거,전라북도,장수군,20220309,1,19371,16230,16078,152,13564,2067,13,9.0,3,3,8,61,350,장수군,대한민국,0.8436372683169548,0.12856076626446075,0.000808558278392835,0.0005597711158104242,0.00018659037193680805,0.00018659037193680805,0.0004975743251648215,0.0037940042293817637,0.02176887672596094,2022,35540,장수군,20036,9980,10056,1058,1411,1283,1384,2168,3256,4190,2958,2171,275,1674,10988,7374,0.0640347374725494,0.0690756638051507,0.108205230584947,0.1625074865242563,0.2091235775603913,0.2697145138750249,0.3680375324416051,0.5484128568576562,0.5018965861449391,2022
20대대통령선거,전라북도,전주시덕진구,20220309,1,265049,215995,214404,1591,175845,32741,58,48.0,27,40,33,97,5515,전주시덕진구,대한민국,0.8201572731852018,0.15270703904777896,0.00027051734109438257,0.00022387642021604075,0.00012593048637152293,0.0001865636835133673,0.000153915038898528,0.0004524169325199157,0.025722467864405515,2022,35012,전주시 덕진구,327314,163402,163912,30217,35768,48603,41768,52869,50362,38042,20939,10922,1505,44458,233372,49484,0.1484904403722419,0.1276083516134354,0.1615237967211912,0.1538644848677416,0.116224787207391,0.1019388110499398,0.1511820453753887,0.7129911949992973,0.5007790684174829,2022
20대대통령선거,전라북도,전주시완산구,20220309,1,285828,231447,229630,1817,188693,35173,98,53.0,31,50,45,97,5390,전주시완산구,대한민국,0.8217262552802335,0.15317249488307277,0.0004267735052040239,0.00023080607934503332,0.00013499978225841572,0.00021774158428776729,0.00019596742585899056,0.00042241867351826853,0.023472542786221313,2022,35011,전주시 완산구,338570,165453,173117,24789,34598,49323,38992,49980,57707,46246,25199,12849,1992,37550,241153,59867,0.1456803615205127,0.1151667306613108,0.1476208760374516,0.170443335203946,0.1365921375195675,0.1182621023717399,0.1768231089582656,0.712269250081224,0.5113181912159966,2022
20대대통령선거,전라북도,정읍시,20220309,1,93594,75092,74445,647,63487,9101,33,24.0,17,21,41,134,1587,정읍시,대한민국,0.8528040835516153,0.12225132648263819,0.00044328027402780576,0.00032238565383840417,0.00022835650480220298,0.00028208744710860365,0.0005507421586406072,0.0017999865672644233,0.021317751360064478,2022,35040,정읍시,103255,51545,51710,6175,8246,9871,8843,13427,17394,17638,12430,8744,1295,9461,63319,30475,0.0955982761125369,0.0856423417752167,0.1300372863299598,0.168456733330105,0.1708198150210643,0.2176068955498523,0.2951430923441964,0.6132293835649605,0.5007989927848531,2022
20대대통령선거,전라북도,진안군,20220309,1,22568,18855,18680,175,15637,2574,9,10.0,6,7,20,47,370,진안군,대한민국,0.8370985010706639,0.13779443254817988,0.00048179871520342613,0.0005353319057815846,0.00032119914346895073,0.0003747323340471092,0.0010706638115631692,0.0025160599571734475,0.01980728051391863,2022,35520,진안군,22645,11354,11291,1104,1436,1459,1455,2186,3876,4957,3466,2503,315,1661,12481,8503,0.0644292338264517,0.0642525943916979,0.0965334510929565,0.1711636122764407,0.2189004195186575,0.2775005519982336,0.375491278427909,0.5511591962905719,0.4986089644513137,2022
20대대통령선거,제주특별자치도,서귀포시,20220309,1,155802,112823,111589,1234,55435,50947,78,38.0,21,78,69,113,4810,서귀포시,대한민국,0.49677835628959843,0.4565593382860318,0.0006989936284042333,0.0003405353574277035,0.00018819059226267822,0.0006989936284042333,0.0006183405174345142,0.001012644615508697,0.04310460708492773,2022,39020,서귀포시,181094,92018,89076,16142,16646,17251,20843,29428,31208,26115,15146,8892,1327,23529,120772,36793,0.0952599202624051,0.1150949230786221,0.162501242448673,0.1723303919511414,0.1442068759870564,0.1400653804101737,0.2031707290136614,0.6669022717483738,0.4918771466752074,2022
20대대통령선거,제주특별자치도,제주시,20220309,1,408552,296826,293649,3177,157695,122130,189,108.0,80,193,159,197,12898,제주시,대한민국,0.537018685573593,0.415904702553048,0.0006436255529560802,0.00036778603026061725,0.00027243409648934614,0.0006572472577805476,0.0005414627667725754,0.0006708689626050148,0.04392318720649483,2022,39010,제주시,495281,248647,246634,47436,51477,61319,64523,82403,83081,59839,30953,16867,2992,68482,350574,76225,0.1238064856111984,0.1302755405517272,0.1663762591337039,0.1677451789993963,0.1208182829545248,0.1025922658046644,0.1539025320979403,0.7078284852437303,0.497967820287877,2022
20대대통령선거,충청남도,계룡시,20220309,1,34745,27992,27759,233,11891,14722,22,5.0,14,13,4,14,1074,계룡시,대한민국,0.42836557512878704,0.5303505169494578,0.0007925357541698187,0.00018012176231132246,0.0005043409344717029,0.0004683165820094384,0.00014409740984905797,0.0005043409344717029,0.03869015454447206,2022,34070,계룡시,42416,21121,21295,4178,5490,3970,4706,8186,7489,5259,2303,1188,207,6550,29948,5918,0.0935967559411542,0.1109486986043002,0.1929932101093927,0.176560731799321,0.1239862316107129,0.0871840814786873,0.1395228215767635,0.7060543191248585,0.5020511127876273,2022
20대대통령선거,충청남도,공주시,20220309,1,91684,68872,68251,621,28472,37345,43,21.0,16,57,48,42,2207,공주시,대한민국,0.41716604884910113,0.5471714700150914,0.0006300273988659507,0.00030768779944616195,0.00023442879957802815,0.0008351525984967253,0.0007032863987340845,0.0006153755988923239,0.03233652254179426,2022,34020,공주시,106038,52554,53484,5470,9838,13683,9081,12289,16973,19406,11196,7567,1212,8352,68986,28700,0.1290386465229446,0.0856391105075538,0.115892415926366,0.1600652596239084,0.1830098643882381,0.1883758652558516,0.2706576887530885,0.6505780946453158,0.5043852203926894,2022
20대대통령선거,충청남도,금산군,20220309,1,44799,33699,33364,335,14002,18185,26,8.0,14,23,42,37,1027,금산군,대한민국,0.41967390001198895,0.5450485553290972,0.0007792830595851816,0.00023977940294928664,0.00041961395516125163,0.0006893657834791991,0.0012588418654837549,0.0011089797386404508,0.030781680853614674,2022,34510,금산군,52399,26168,26231,2386,4479,6039,3929,5806,8422,10118,6550,4377,615,3961,32184,16254,0.1152502910360884,0.0749823469913548,0.1108036412908643,0.1607282581728659,0.1930952880780167,0.2202713792247943,0.3101967594801427,0.6142101948510468,0.5006011565106204,2022
20대대통령선거,충청남도,논산시,20220309,1,100285,73512,72808,704,33822,36215,35,17.0,22,67,81,47,2502,논산시,대한민국,0.46453686408087025,0.4974041314141303,0.0004807164047906823,0.0002334908251840457,0.00030216459729700033,0.000920228546313592,0.0011125151082298649,0.0006455334578617735,0.03436435556532249,2022,34060,논산시,116852,58364,58488,7099,10182,12773,11463,14387,18456,20693,12500,8725,1411,10631,74127,32094,0.1093092116523465,0.098098449320508,0.1231215554718789,0.1579433813713072,0.1770872556738438,0.1937151268270975,0.2746551192962037,0.634366549139082,0.5005305856981481,2022
20대대통령선거,충청남도,당진시,20220309,1,139481,100874,100004,870,46903,49244,35,44.0,24,76,49,62,3567,당진시,대한민국,0.46901123955041796,0.4924203031878725,0.0003499860005599776,0.00043998240070397185,0.00023999040038398463,0.0007599696012159514,0.0004899804007839686,0.0006199752009919603,0.035668573257069715,2022,34080,당진시,171192,92031,79161,15702,15616,16469,23096,28431,27112,23413,13285,8590,1233,22558,115456,33178,0.0962019253236132,0.1349128463946913,0.1660766858264405,0.158371886536754,0.1367645684377774,0.1349829431281835,0.1938057853170708,0.6744240385064723,0.4624106266647974,2022
20대대통령선거,충청남도,보령시,20220309,1,86253,65715,65032,683,26207,36433,37,28.0,18,55,59,70,2125,보령시,대한민국,0.40298622216754826,0.5602318858408168,0.0005689506704391684,0.00043055726411612744,0.00027678681264608194,0.0008457374830852503,0.0009072456636732686,0.0010763931602903187,0.03267622093738467,2022,34030,보령시,96511,49983,46528,5867,7061,8820,9709,13244,15992,17837,11201,6513,937,8965,60818,26728,0.0913885463833138,0.1005999316140129,0.1372278807597061,0.1657013190206297,0.1848183108661188,0.1932525826071639,0.2769425246863052,0.6301665095170499,0.4821004859549688,2022
20대대통령선거,충청남도,부여군,20220309,1,57573,43975,43570,405,16813,25140,28,19.0,17,34,57,43,1419,부여군,대한민국,0.38588478310764285,0.5770025246729401,0.0006426440211154464,0.0004360798714711958,0.00039017672710580677,0.0007803534542116135,0.0013082396144135874,0.000986917603855864,0.032568280927243516,2022,34530,부여군,61481,30439,31042,2720,3965,4910,4390,6424,9567,13282,8970,6514,1107,4257,34284,22940,0.0798620712089914,0.071404173647143,0.1044875652640653,0.1556090499503911,0.2160342219547502,0.26985572778582,0.3731234039784649,0.557635692327711,0.5049039540671102,2022
20대대통령선거,충청남도,서산시,20220309,1,148201,108990,107920,1070,48642,54911,69,61.0,21,69,59,73,4015,서산시,대한민국,0.4507227575982209,0.5088120830244626,0.0006393624907338769,0.0005652335063009637,0.00019458858413639733,0.0006393624907338769,0.0005467012601927353,0.0006764269829503336,0.037203484062268345,2022,34050,서산시,177947,93033,84914,15859,16626,18465,22328,28302,29143,24710,14050,8826,1447,22868,120347,34732,0.1037668519278212,0.1254755629485184,0.1590473567972486,0.1637734831157591,0.1388615711419692,0.1366867662843431,0.195181711408453,0.6763081142137828,0.477187027598105,2022
20대대통령선거,충청남도,서천군,20220309,1,45997,35136,34811,325,15443,18176,19,14.0,13,26,47,48,1025,서천군,대한민국,0.44362414179426046,0.5221338082789923,0.0005458044870874149,0.0004021717273275689,0.00037344517537559965,0.0007468903507511993,0.0013501479417425525,0.0013788744936945219,0.029444715750768437,2022,34540,서천군,49509,24797,24712,2239,3101,3407,3607,5247,7693,10305,7727,5493,957,3425,26960,19124,0.0688157708699428,0.0728554404249732,0.1059807307762225,0.1553858894342442,0.2081439738229412,0.2863519764083298,0.3862732028520067,0.5445474560180977,0.499141570219556,2022
20대대통령선거,충청남도,아산시,20220309,1,265136,192927,191110,1817,93262,90032,104,85.0,42,120,55,72,7338,아산시,대한민국,0.4880016744283397,0.4711004133744964,0.0005441892104023861,0.00044477002773271937,0.000219768719585579,0.0006279106273873685,0.0002877923708858772,0.0003767463764324211,0.03839673486473759,2022,34040,아산시,363197,190920,172277,36982,40062,47768,56426,64839,52481,37715,19001,10739,1528,53101,263154,46942,0.1315209101396762,0.1553592127688279,0.1785229503547661,0.1444973389097376,0.1038417167542683,0.0860910194742798,0.1292466622796994,0.7245489362522267,0.474334865100758,2022
20대대통령선거,충청남도,예산군,20220309,1,69064,51349,50850,499,16904,32107,29,15.0,10,47,44,33,1661,예산군,대한민국,0.3324287118977384,0.6314060963618485,0.0005703048180924288,0.0002949852507374631,0.00019665683382497542,0.0009242871189773845,0.0008652900688298919,0.0006489675516224188,0.03266470009832842,2022,34570,예산군,76967,39139,37828,3714,5513,6640,6636,9026,12580,15477,10005,6898,947,5724,46254,24989,0.0862707394077981,0.0862187690828537,0.1172710382371665,0.1634466719503163,0.2010861797913391,0.2319175750646381,0.3246716125092572,0.6009588524952252,0.4914833629997271,2022
20대대통령선거,충청남도,천안시동남구,20220309,1,216193,157433,156023,1410,71851,77761,83,48.0,38,97,47,88,6010,천안시동남구,대한민국,0.4605154368266217,0.4983944674823584,0.0005319728501567076,0.0003076469494882165,0.00024355383501150471,0.0006217032104241042,0.0003012376380405453,0.0005640194073950636,0.03851996180050377,2022,34011,천안시 동남구,273967,138959,135008,20451,28632,41998,34349,43242,44794,35995,16588,9005,1399,30642,201738,41587,0.1532958348998237,0.1253764139476652,0.1578365277569926,0.1635014436045217,0.1313844368117328,0.0985228147915624,0.1517956542211288,0.736358758536612,0.4927892775407257,2022
20대대통령선거,충청남도,천안시서북구,20220309,1,329610,238154,235736,2418,115553,110173,152,59.0,39,134,63,122,9441,천안시서북구,대한민국,0.4901796925374147,0.46735755251637423,0.0006447890860963112,0.00025027997420843653,0.00016543930498523772,0.0005684324837954322,0.00026724810805307635,0.0005175280822615129,0.04004903790681101,2022,34012,천안시 서북구,413984,213531,200453,42289,41750,62699,72451,72287,62879,39218,15899,8055,1131,59326,314732,39926,0.1514527131483342,0.1750091790987091,0.1746130285228414,0.1518875125608719,0.0947331297827935,0.0605941292417098,0.0964433408054417,0.7602516039267218,0.4842047035634227,2022
20대대통령선거,충청남도,청양군,20220309,1,27754,21588,21387,201,7688,12938,23,7.0,3,12,23,21,672,청양군,대한민국,0.359470706503951,0.6049469303782672,0.001075419647449385,0.00032730163183242156,0.00014027212792818068,0.0005610885117127227,0.001075419647449385,0.0009819048954972647,0.03142095665591247,2022,34550,청양군,29761,15154,14607,1220,1896,2422,2133,2813,4755,6551,4303,3314,507,1908,16688,11165,0.0813816740028896,0.0716709787977554,0.0945196733980713,0.1597728570948557,0.2201202916568663,0.2729746984308323,0.3751554047243036,0.5607338463089278,0.4908101206276671,2022
20대대통령선거,충청남도,태안군,20220309,1,55320,42028,41617,411,16678,23514,17,18.0,14,31,53,43,1249,태안군,대한민국,0.4007496936348127,0.5650094913136459,0.000408486916404354,0.00043251555854578657,0.0003364009899800562,0.0007448879063844102,0.0012735180334959271,0.0010332316120816012,0.030011774034649302,2022,34580,태안군,60654,31499,29155,2951,3937,5328,4940,7249,9946,12555,8608,4780,740,4494,36198,19962,0.0878425165693936,0.0814455765489497,0.1195139644541168,0.1639792923797276,0.2069937679295677,0.2329277541464701,0.3291126718765456,0.5967949352062518,0.4806772842681439,2022
20대대통령선거,충청남도,홍성군,20220309,1,84379,62416,61871,545,25860,33587,28,28.0,9,38,60,49,2212,홍성군,대한민국,0.41796641399039935,0.5428552956958834,0.00045255450857429165,0.00045255450857429165,0.00014546394918459374,0.0006141811187793958,0.000969759661230625,0.0007919703900050104,0.03575180617736904,2022,34560,홍성군,100339,50423,49916,7717,9830,10663,10496,13957,15329,15702,9860,6716,999,11458,64218,24663,0.1062697455625429,0.1046053877355764,0.1390984562333689,0.1527721025722799,0.1564895005929897,0.1751562204128006,0.2457967490208194,0.640010364863114,0.4974735646159519,2022
20대대통령선거,충청북도,괴산군,20220309,1,34819,27419,27164,255,10304,15904,22,18.0,11,23,30,27,825,괴산군,대한민국,0.37932557797084376,0.5854807833897806,0.0008098954498601089,0.0006626417317037256,0.00040494772493005447,0.0008467088793992049,0.001104402886172876,0.0009939625975555883,0.030371079369754087,2022,33560,괴산군,37830,19750,18080,1360,1925,4093,2510,3492,6483,9134,5157,3402,446,2050,22577,13203,0.1081945545863071,0.0663494581020354,0.0923076923076923,0.1713719270420301,0.2414485857784827,0.2380385937086968,0.3490087232355273,0.5968014803066349,0.4779275707110759,2022
20대대통령선거,충청북도,단양군,20220309,1,25748,20193,20023,170,7271,11975,12,7.0,9,33,64,26,626,단양군,대한민국,0.36313239774259604,0.5980622284372971,0.0005993107925885232,0.0003495979623433052,0.0004494830944413924,0.0016481046796184388,0.0031963242271387904,0.0012985067172751337,0.031264046346701296,2022,33580,단양군,26466,13377,13089,1102,1629,1590,1712,2749,4922,6688,3758,2204,261,1747,15447,9272,0.0600770800272047,0.0646867679286632,0.1038691150910602,0.1859744577949066,0.2527015793848711,0.2351318673014433,0.3503362805108441,0.583654500113353,0.4945590569031965,2022
20대대통령선거,충청북도,보은군,20220309,1,28971,22717,22470,247,8757,12764,12,8.0,9,26,37,28,829,보은군,대한민국,0.3897196261682243,0.5680462839341344,0.000534045393858478,0.00035603026257231867,0.00040053404539385846,0.0011570983533600355,0.0016466399643969738,0.0012461059190031153,0.03689363595905652,2022,33520,보은군,30636,15439,15197,1391,1903,1971,2084,2987,5189,7277,4282,3221,488,2154,17123,11359,0.0643360752056404,0.0680245462854158,0.0974996735866301,0.1693758976367672,0.2375310092701397,0.2608369238804021,0.3707729468599033,0.5589176132654393,0.4960503982243113,2022
20대대통령선거,충청북도,영동군,20220309,1,41165,31795,31459,336,12029,18242,11,20.0,14,26,33,24,1060,영동군,대한민국,0.38237070472678725,0.5798658571473982,0.0003496614641279125,0.0006357481165962046,0.0004450236816173432,0.000826472551575066,0.0010489843923837375,0.0007628977399154455,0.03369465017959884,2022,33540,영동군,43813,21860,21953,2093,2904,3553,2884,4607,7535,9656,6138,4130,566,3220,25288,15305,0.0810946522721566,0.0658252116951589,0.1051514390705954,0.1719809189053477,0.2203912080889233,0.2472782050989432,0.3493255426471595,0.5771802889553329,0.5010613288293428,2022
20대대통령선거,충청북도,옥천군,20220309,1,44671,34242,33889,353,14138,18246,31,15.0,13,32,55,28,1331,옥천군,대한민국,0.417185517424533,0.5384047921154357,0.000914751099176724,0.00044262149960164063,0.00038360529965475524,0.0009442591991501668,0.0016229454985393491,0.0008262267992563959,0.039275281064652244,2022,33530,옥천군,48013,24178,23835,2441,3442,3809,3558,5806,8311,10293,6176,3928,581,3887,28620,15506,0.0793326807323016,0.0741049299148147,0.1209255826546976,0.1730989523670672,0.214379438901964,0.2225438943619436,0.3229541999041926,0.5960885593485098,0.4964280507362589,2022
20대대통령선거,충청북도,음성군,20220309,1,80946,58316,57702,614,26700,28715,33,23.0,28,43,41,43,2076,음성군,대한민국,0.46272226265987315,0.4976430626321445,0.0005719039201414162,0.00039859970191674464,0.00048525181102908045,0.0007452081383660878,0.0007105472947211535,0.0007452081383660878,0.035977955703441825,2022,33570,음성군,102564,56916,45648,6062,7344,12386,13515,15026,18105,16953,8235,4996,713,8937,72485,21142,0.1207636207636207,0.1317713817713817,0.1465036465036465,0.1765239265239265,0.1652919152919152,0.1359541359541359,0.2061347061347061,0.7067294567294568,0.445068445068445,2022
20대대통령선거,충청북도,제천시,20220309,1,114317,87091,86294,797,36442,46496,44,28.0,15,93,83,74,3019,제천시,대한민국,0.42230050756715415,0.5388091871972559,0.0005098848123855657,0.00032447215333626905,0.00017382436785871554,0.0010777110807240365,0.0009618281688182261,0.0008575335481029967,0.03498505110436415,2022,33030,제천시,130436,65535,64901,8532,10936,15132,12095,16919,22808,24247,12718,7209,860,12767,86081,31588,0.1160109172314391,0.0927274678769664,0.1297111226961881,0.1748597013094544,0.1858919316753043,0.1593655125885491,0.2421724063908736,0.6599481738170444,0.4975696893495661,2022
20대대통령선거,충청북도,증평군,20220309,1,30953,22653,22410,243,10215,11272,7,5.0,5,24,20,11,851,증평군,대한민국,0.45582329317269077,0.5029897367246765,0.0003123605533244087,0.00022311468094600624,0.00022311468094600624,0.00107095046854083,0.000892458723784025,0.0004908522980812137,0.03797411869701026,2022,33590,증평군,37778,19556,18222,3214,3284,4832,4810,5627,6115,5577,2841,1645,198,4641,26005,7132,0.1279051299698237,0.1273227804542326,0.1489491238286833,0.1618666949017947,0.1476256022023399,0.1239875059558473,0.1887871247816189,0.6883635978611891,0.4823442215045794,2022
20대대통령선거,충청북도,진천군,20220309,1,71306,51932,51434,498,25402,23767,34,17.0,17,28,30,33,2106,진천군,대한민국,0.4938756464595404,0.46208733522572615,0.0006610413345258001,0.00033052066726290004,0.00033052066726290004,0.0005443869813741883,0.0005832717657580589,0.0006415989423338648,0.04094567795621573,2022,33550,진천군,93174,50523,42651,8332,8496,10763,14031,15564,14771,12109,5702,3792,510,11852,66205,15117,0.1155150578487561,0.1505892201687166,0.1670423079399832,0.1585313499474102,0.1299611479597312,0.1073690085216906,0.1622448322493399,0.7105522999978535,0.4577564556635971,2022
20대대통령선거,충청북도,청주시상당구,20220309,1,162949,122198,120876,1322,55852,59708,89,61.0,34,87,45,73,4927,청주시상당구,대한민국,0.4620602931930243,0.4939607531685363,0.000736291736986664,0.0005046493927661405,0.00028127998941063567,0.0007197458552566266,0.00037228233892584137,0.0006039246831463648,0.04076077964194712,2022,33041,청주시 상당구,191510,95219,96291,17374,19051,22370,23481,30179,33034,27240,12835,7067,937,25113,133990,32407,0.1168085217482115,0.1226097853897968,0.1575844603414965,0.172492298052321,0.1422380032374288,0.1088141611404104,0.1692183175813273,0.6996501488172941,0.5027988094616469,2022
20대대통령선거,충청북도,청주시서원구,20220309,1,165206,124726,123307,1419,56323,61779,94,54.0,24,66,41,64,4862,청주시서원구,대한민국,0.456770499647222,0.501017784878393,0.000762324928836157,0.00043793134209736673,0.00019463615204327411,0.0005352494181190038,0.0003325034264072599,0.0005190297387820642,0.03943004046809995,2022,33042,청주시 서원구,194132,96581,97551,13741,19044,28812,22817,29005,33638,27883,13017,7001,961,21019,140326,32787,0.1484144808686872,0.1175334308614756,0.1494086497846825,0.1732738549028496,0.1436290771227824,0.1080656460552613,0.1688902396307667,0.7228380689427812,0.5024983001256876,2022
20대대통령선거,충청북도,청주시청원구,20220309,1,159671,117836,116631,1205,56679,54875,54,35.0,31,94,56,70,4737,청주시청원구,대한민국,0.4859685675335031,0.4705009817286999,0.0004629986881703835,0.000300091742332656,0.00026579554320892385,0.0008059606794077047,0.0004801467877322496,0.000600183484665312,0.04061527381227975,2022,33044,청주시 청원구,198744,102398,96346,19846,20437,28090,30760,32951,28017,23000,10733,6305,897,27937,143178,27629,0.1413376001288089,0.1547719679587811,0.1657962001368594,0.1409702934428209,0.1157267640784124,0.0902417179889707,0.1390180332488025,0.7204142011834319,0.4847743831260315,2022
20대대통령선거,충청북도,청주시흥덕구,20220309,1,223335,163683,161961,1722,76940,77980,96,41.0,33,94,59,63,6655,청주시흥덕구,대한민국,0.47505263612845067,0.4814739350831373,0.0005927352881249189,0.00025314736263668414,0.0002037527552929409,0.0005803866362889831,0.00036428522916010647,0.0003889825328319781,0.041090138984076416,2022,33043,청주시 흥덕구,274114,139308,134806,25586,26325,41022,43469,44237,43555,32043,13179,6543,911,36233,204301,33580,0.1496530640536419,0.1585800068584603,0.1613817608732133,0.1588937449382373,0.1168966196545962,0.0752716023260395,0.1225037758013089,0.7453139934479815,0.4917880881676966,2022
20대대통령선거,충청북도,충주시,20220309,1,180976,135848,134589,1259,58801,70411,75,53.0,45,110,104,89,4901,충주시,대한민국,0.43689305961111236,0.5231556813706915,0.0005572520785502529,0.0003937914688421788,0.0003343512471301518,0.0008173030485403711,0.0007727228822563509,0.0006612724665463003,0.036414565826330535,2022,33020,충주시,215783,110283,105500,14693,19118,28182,24156,30030,36183,34931,17684,11022,1478,21888,148599,45296,0.1306034302980309,0.1119457973983121,0.1391675896618362,0.167682347543597,0.1618802222603263,0.1398812696088199,0.2099145901206304,0.688650171700273,0.4889171065375863,2022
